unit_id,time,location,size,sales,ads
20,2020-01-26,Boston,large,85337.25284366288,ad 1
20,2020-01-27,Boston,large,61868.639561724885,ad 1
20,2020-01-28,Boston,large,43989.88719311881,ad 1
20,2020-01-29,Boston,large,49724.88884814414,ad 1
20,2020-01-30,Boston,large,51547.20626267868,ad 1
20,2020-01-31,Boston,large,46672.53275056449,ad 1
20,2020-02-01,Boston,large,60556.53952991169,ad 1
20,2020-02-02,Boston,large,79542.00085116754,ad 1
20,2020-02-03,Boston,large,58374.31778213856,ad 1
20,2020-02-04,Boston,large,60309.635479277575,ad 1
20,2020-02-05,Boston,large,53766.14491375789,ad 1
20,2020-02-06,Boston,large,46762.06296982719,ad 1
20,2020-02-07,Boston,large,45683.9444730726,ad 1
20,2020-02-08,Boston,large,54620.61192723269,ad 1
20,2020-02-09,Boston,large,57319.928815661246,ad 1
20,2020-02-10,Boston,large,61770.85451202562,ad 1
20,2020-02-11,Boston,large,64784.157387435545,ad 1
20,2020-02-12,Boston,large,72002.53251487656,ad 1
20,2020-02-13,Boston,large,56700.69741254635,ad 1
20,2020-02-14,Boston,large,62010.35407566154,ad 1
20,2020-02-15,Boston,large,50306.46418005395,ad 1
20,2020-02-16,Boston,large,51910.74304937286,ad 1
20,2020-02-17,Boston,large,68308.22883728199,ad 1
20,2020-02-18,Boston,large,65894.45672991539,ad 1
20,2020-02-19,Boston,large,72468.16954016077,ad 1
21,2020-01-01,New York,large,52359.9831593687,ad 2
21,2020-01-02,New York,large,50728.66093163012,ad 2
21,2020-01-03,New York,large,43853.101010556915,ad 2
21,2020-01-04,New York,large,30992.371190816113,ad 2
21,2020-01-05,New York,large,25190.028999364677,ad 2
21,2020-01-06,New York,large,26759.066545404836,ad 2
21,2020-01-07,New York,large,35683.36930090198,ad 2
21,2020-01-08,New York,large,47094.20931767298,ad 2
21,2020-01-09,New York,large,54041.22595038119,ad 2
21,2020-01-10,New York,large,52367.80112470307,ad 2
21,2020-01-11,New York,large,64943.33997950075,ad 1
21,2020-01-12,New York,large,42956.559571039536,ad 1
21,2020-01-13,New York,large,32438.248439434366,ad 1
21,2020-01-14,New York,large,37856.80470582005,ad 1
21,2020-01-15,New York,large,42515.80636055078,ad 1
21,2020-01-16,New York,large,49660.22732819329,ad 1
21,2020-01-17,New York,large,72522.00482231997,ad 1
21,2020-01-18,New York,large,70315.80675159064,ad 1
21,2020-01-19,New York,large,53523.02693380555,ad 1
21,2020-01-20,New York,large,56809.80684562794,ad 1
21,2020-01-21,New York,large,41310.608457713686,ad 1
21,2020-01-22,New York,large,33597.985763868644,ad 1
21,2020-01-23,New York,large,43764.63692798353,ad 1
21,2020-01-24,New York,large,41904.293251984156,ad 1
21,2020-01-25,New York,large,87018.19032088104,ad 1
21,2020-01-26,New York,large,103642.1629057245,ad 1
21,2020-01-27,New York,large,68650.35602627897,ad 1
21,2020-01-28,New York,large,70744.47483152368,ad 1
21,2020-01-29,New York,large,46458.89982945511,ad 1
21,2020-01-30,New York,large,40219.49361366864,ad 1
21,2020-01-31,New York,large,44612.19679615104,ad 1
21,2020-02-01,New York,large,75783.19269254491,ad 1
21,2020-02-02,New York,large,81222.61975743843,ad 1
21,2020-02-03,New York,large,94174.9264240822,ad 1
21,2020-02-04,New York,large,76862.20763268482,ad 1
21,2020-02-05,New York,large,71157.41915564759,ad 1
21,2020-02-06,New York,large,54167.16526746229,ad 1
21,2020-02-07,New York,large,40769.66263854463,ad 1
21,2020-02-08,New York,large,46403.72118321646,ad 1
21,2020-02-09,New York,large,68623.71828387151,ad 1
21,2020-02-10,New York,large,80642.06409874253,ad 1
21,2020-02-11,New York,large,81260.49538227351,ad 1
21,2020-02-12,New York,large,75194.95676823596,ad 1
21,2020-02-13,New York,large,69542.00749257179,ad 1
21,2020-02-14,New York,large,52471.11517511595,ad 1
21,2020-02-15,New York,large,34289.018146376526,ad 1
21,2020-02-16,New York,large,64829.62501755405,ad 1
21,2020-02-17,New York,large,83403.67028107366,ad 1
21,2020-02-18,New York,large,74912.04435091956,ad 1
21,2020-02-19,New York,large,91452.87809296051,ad 1
22,2020-01-01,Boston,medium,45942.110376225544,ad 2
22,2020-01-02,Boston,medium,45267.58536343684,ad 2
22,2020-01-03,Boston,medium,41930.11665026856,ad 2
22,2020-01-04,Boston,medium,35353.253564761486,ad 2
22,2020-01-05,Boston,medium,32205.958337046603,ad 2
22,2020-01-06,Boston,medium,32990.79873668001,ad 2
22,2020-01-07,Boston,medium,37726.14893782098,ad 2
22,2020-01-08,Boston,medium,43513.81089422546,ad 2
22,2020-01-09,Boston,medium,47202.21611377688,ad 2
22,2020-01-10,Boston,medium,46102.26888422329,ad 2
22,2020-01-11,Boston,medium,74728.0163449973,ad 1
22,2020-01-12,Boston,medium,55814.51888844474,ad 1
22,2020-01-13,Boston,medium,58961.359707940035,ad 1
22,2020-01-14,Boston,medium,51106.046824239944,ad 1
22,2020-01-15,Boston,medium,58163.17893178377,ad 1
22,2020-01-16,Boston,medium,72148.81267616035,ad 1
22,2020-01-17,Boston,medium,67936.66949065219,ad 1
22,2020-01-18,Boston,medium,66506.94445262011,ad 1
22,2020-01-19,Boston,medium,67194.34879464275,ad 1
22,2020-01-20,Boston,medium,51738.530424161145,ad 1
22,2020-01-21,Boston,medium,55268.03566509459,ad 1
22,2020-01-22,Boston,medium,48948.71365034733,ad 1
22,2020-01-23,Boston,medium,66801.36515031215,ad 1
22,2020-01-24,Boston,medium,68779.56987584478,ad 1
22,2020-01-25,Boston,medium,59901.44881441978,ad 1
22,2020-01-26,Boston,medium,53682.66701403668,ad 1
22,2020-01-27,Boston,medium,67751.59515035135,ad 1
22,2020-01-28,Boston,medium,60684.43966616878,ad 1
22,2020-01-29,Boston,medium,43180.08971920003,ad 1
22,2020-01-30,Boston,medium,50771.83824731031,ad 1
22,2020-01-31,Boston,medium,57829.92811465604,ad 1
22,2020-02-01,Boston,medium,64154.22087592821,ad 1
22,2020-02-02,Boston,medium,63019.918257755846,ad 1
22,2020-02-03,Boston,medium,85035.30304692073,ad 1
22,2020-02-04,Boston,medium,58127.951564758405,ad 1
22,2020-02-05,Boston,medium,58003.36176058608,ad 1
22,2020-02-06,Boston,medium,48993.96646809801,ad 1
22,2020-02-07,Boston,medium,39963.43128676152,ad 1
22,2020-02-08,Boston,medium,40787.337785777774,ad 1
22,2020-02-09,Boston,medium,52036.567748620466,ad 1
22,2020-02-10,Boston,medium,60597.092906491176,ad 1
22,2020-02-11,Boston,medium,71504.94973647376,ad 1
22,2020-02-12,Boston,medium,74847.77786044868,ad 1
22,2020-02-13,Boston,medium,56168.705627555355,ad 1
22,2020-02-14,Boston,medium,76177.27991273155,ad 1
22,2020-02-15,Boston,medium,53720.74181576783,ad 1
22,2020-02-16,Boston,medium,62059.78718128844,ad 1
22,2020-02-17,Boston,medium,54262.71971530268,ad 1
22,2020-02-18,Boston,medium,69326.42624337637,ad 1
22,2020-02-19,Boston,medium,84826.0172206717,ad 1
23,2020-01-01,LA,large,55785.79433559979,ad 2
23,2020-01-02,LA,large,55376.40812319343,ad 2
23,2020-01-03,LA,large,50072.042381749845,ad 2
23,2020-01-04,LA,large,37732.16137788931,ad 2
23,2020-01-05,LA,large,30861.957167174354,ad 2
23,2020-01-06,LA,large,32240.43166399286,ad 2
23,2020-01-07,LA,large,42044.73316396417,ad 2
23,2020-01-08,LA,large,52647.95135704726,ad 2
23,2020-01-09,LA,large,60296.120278581424,ad 2
23,2020-01-10,LA,large,56923.413969172274,ad 2
23,2020-01-11,LA,large,49127.306612857545,ad 2
23,2020-01-12,LA,large,37955.24011364311,ad 2
23,2020-01-13,LA,large,33183.14809539147,ad 2
23,2020-01-14,LA,large,33062.80712214672,ad 2
23,2020-01-15,LA,large,44035.08882024796,ad 2
23,2020-01-16,LA,large,49417.6703099698,ad 2
23,2020-01-17,LA,large,58952.53515013671,ad 2
23,2020-01-18,LA,large,55185.38402601441,ad 2
23,2020-01-19,LA,large,49637.49109735863,ad 2
23,2020-01-20,LA,large,37950.02847488802,ad 2
23,2020-01-21,LA,large,31519.64544843664,ad 2
23,2020-01-22,LA,large,32903.19932088494,ad 2
23,2020-01-23,LA,large,36193.208865584245,ad 2
23,2020-01-24,LA,large,48455.2527726601,ad 2
23,2020-01-25,LA,large,53708.57498955625,ad 2
23,2020-01-26,LA,large,58073.817989052266,ad 2
23,2020-01-27,LA,large,49612.72697961958,ad 2
23,2020-01-28,LA,large,37438.4956899764,ad 2
23,2020-01-29,LA,large,27070.639488286113,ad 2
23,2020-01-30,LA,large,28880.03592371738,ad 2
23,2020-01-31,LA,large,33750.960324098975,ad 2
23,2020-02-01,LA,large,39739.01245681999,ad 2
23,2020-02-02,LA,large,48739.242074978414,ad 2
23,2020-02-03,LA,large,52224.94200725606,ad 2
23,2020-02-04,LA,large,49534.0564259331,ad 2
23,2020-02-05,LA,large,36538.56695320727,ad 2
23,2020-02-06,LA,large,30080.950661327537,ad 2
23,2020-02-07,LA,large,25697.56103770167,ad 2
23,2020-02-08,LA,large,31155.80283554398,ad 2
23,2020-02-09,LA,large,40074.2573382476,ad 2
23,2020-02-10,LA,large,49308.46649337846,ad 2
23,2020-02-11,LA,large,54243.545676581336,ad 2
23,2020-02-12,LA,large,48132.8852344504,ad 2
23,2020-02-13,LA,large,40850.66610691732,ad 2
23,2020-02-14,LA,large,33301.65627994802,ad 2
23,2020-02-15,LA,large,29392.584680338463,ad 2
23,2020-02-16,LA,large,31691.725970323303,ad 2
23,2020-02-17,LA,large,42836.26826684276,ad 2
23,2020-02-18,LA,large,52092.72475289979,ad 2
23,2020-02-19,LA,large,60268.53487696972,ad 2
24,2020-01-01,New York,large,55606.19218288827,ad 2
24,2020-01-02,New York,large,54031.74626621896,ad 2
24,2020-01-03,New York,large,46446.52874309875,ad 2
24,2020-01-04,New York,large,31616.947022801145,ad 2
24,2020-01-05,New York,large,24580.71719330752,ad 2
24,2020-01-06,New York,large,26356.265050070837,ad 2
24,2020-01-07,New York,large,36976.102539060776,ad 2
24,2020-01-08,New York,large,50042.18222320628,ad 2
24,2020-01-09,New York,large,58313.345769756976,ad 2
24,2020-01-10,New York,large,55914.99197383607,ad 2
24,2020-01-11,New York,large,35863.57871606576,ad 0
24,2020-01-12,New York,large,49587.754651523,ad 0
24,2020-01-13,New York,large,27363.42963504779,ad 0
24,2020-01-14,New York,large,28627.10567511487,ad 0
24,2020-01-15,New York,large,49708.19836861784,ad 0
24,2020-01-16,New York,large,42565.77070339119,ad 0
24,2020-01-17,New York,large,62569.69387982933,ad 0
24,2020-01-18,New York,large,52524.40680270997,ad 0
24,2020-01-19,New York,large,60374.724992580755,ad 0
24,2020-01-20,New York,large,43360.17595886682,ad 0
24,2020-01-21,New York,large,46152.65820209978,ad 0
24,2020-01-22,New York,large,35963.73214736539,ad 0
24,2020-01-23,New York,large,48494.359906388534,ad 0
24,2020-01-24,New York,large,37760.121199047986,ad 0
24,2020-01-25,New York,large,54384.687254168624,ad 0
24,2020-01-26,New York,large,60730.72406955259,ad 0
24,2020-01-27,New York,large,55640.05219761706,ad 0
24,2020-01-28,New York,large,46056.81561790829,ad 0
24,2020-01-29,New York,large,25931.61143799684,ad 0
24,2020-01-30,New York,large,23104.8592703142,ad 0
24,2020-01-31,New York,large,42846.46776335773,ad 0
24,2020-02-01,New York,large,47989.50630126996,ad 0
24,2020-02-02,New York,large,58054.28473369233,ad 0
24,2020-02-03,New York,large,48219.824896751255,ad 0
24,2020-02-04,New York,large,51510.6783757396,ad 0
24,2020-02-05,New York,large,46173.804041567695,ad 0
24,2020-02-06,New York,large,21200.760503513236,ad 0
24,2020-02-07,New York,large,40798.01663987416,ad 0
24,2020-02-08,New York,large,36854.41872263856,ad 0
24,2020-02-09,New York,large,67934.34507783632,ad 0
24,2020-02-10,New York,large,56785.58826396199,ad 0
24,2020-02-11,New York,large,36404.808387114834,ad 0
24,2020-02-12,New York,large,28886.30383613923,ad 0
24,2020-02-13,New York,large,32535.06819071193,ad 0
24,2020-02-14,New York,large,46066.27019227345,ad 0
24,2020-02-15,New York,large,46660.84327991135,ad 0
24,2020-02-16,New York,large,37304.96615480876,ad 0
24,2020-02-17,New York,large,49591.24924376851,ad 0
24,2020-02-18,New York,large,50505.93820591645,ad 0
24,2020-02-19,New York,large,50170.96057978261,ad 0
25,2020-01-01,New York,small,67059.48974865688,ad 2
25,2020-01-02,New York,small,64881.042900103734,ad 2
25,2020-01-03,New York,small,53185.231792015395,ad 2
25,2020-01-04,New York,small,29609.474503884474,ad 2
25,2020-01-05,New York,small,18057.57638218785,ad 2
25,2020-01-06,New York,small,20844.637609613383,ad 2
25,2020-01-07,New York,small,38076.430972505965,ad 2
25,2020-01-08,New York,small,58751.59369137517,ad 2
25,2020-01-09,New York,small,72176.80709169478,ad 2
25,2020-01-10,New York,small,67867.7564491554,ad 2
25,2020-01-11,New York,small,61457.29163514607,ad 0
25,2020-01-12,New York,small,35136.109039676354,ad 0
25,2020-01-13,New York,small,41622.55014232856,ad 0
25,2020-01-14,New York,small,34363.40954315529,ad 0
25,2020-01-15,New York,small,52442.52785487009,ad 0
25,2020-01-16,New York,small,41798.85529193625,ad 0
25,2020-01-17,New York,small,54163.63330597419,ad 0
25,2020-01-18,New York,small,41701.07499201458,ad 0
25,2020-01-19,New York,small,45505.83688387469,ad 0
25,2020-01-20,New York,small,35164.02867299638,ad 0
25,2020-01-21,New York,small,30971.487573971197,ad 0
25,2020-01-22,New York,small,26261.58570745693,ad 0
25,2020-01-23,New York,small,35591.86696478776,ad 0
25,2020-01-24,New York,small,23337.33240682165,ad 0
25,2020-01-25,New York,small,60419.88054383743,ad 0
25,2020-01-26,New York,small,60102.11750936431,ad 0
25,2020-01-27,New York,small,42669.675494581636,ad 0
25,2020-01-28,New York,small,32239.179758549803,ad 0
25,2020-01-29,New York,small,33230.91204819505,ad 0
25,2020-01-30,New York,small,17397.20669421638,ad 0
25,2020-01-31,New York,small,32898.71541812441,ad 0
25,2020-02-01,New York,small,45684.268183871274,ad 0
25,2020-02-02,New York,small,32852.27524621064,ad 0
25,2020-02-03,New York,small,53945.9340132104,ad 0
25,2020-02-04,New York,small,64039.78183096116,ad 0
25,2020-02-05,New York,small,52110.388875411394,ad 0
25,2020-02-06,New York,small,40971.45458357116,ad 0
25,2020-02-07,New York,small,40292.37306319212,ad 0
25,2020-02-08,New York,small,35737.50756384983,ad 0
25,2020-02-09,New York,small,57983.766212962546,ad 0
25,2020-02-10,New York,small,54484.841862350346,ad 0
25,2020-02-11,New York,small,52286.39818393841,ad 0
25,2020-02-12,New York,small,43570.73792798698,ad 0
25,2020-02-13,New York,small,56804.497110119395,ad 0
25,2020-02-14,New York,small,44784.52503589759,ad 0
25,2020-02-15,New York,small,14950.316249896117,ad 0
25,2020-02-16,New York,small,27680.54793070089,ad 0
25,2020-02-17,New York,small,47891.31099455716,ad 0
25,2020-02-18,New York,small,46815.85506096806,ad 0
25,2020-02-19,New York,small,57606.78855039862,ad 0
26,2020-01-01,LA,medium,50981.87208567767,ad 2
26,2020-01-02,LA,medium,51136.39200003387,ad 2
26,2020-01-03,LA,medium,48176.29727934686,ad 2
26,2020-01-04,LA,medium,40199.46029712918,ad 2
26,2020-01-05,LA,medium,35285.91255829833,ad 2
26,2020-01-06,LA,medium,36130.93493741149,ad 2
26,2020-01-07,LA,medium,42918.88812298901,ad 2
26,2020-01-08,LA,medium,49647.81113293482,ad 2
26,2020-01-09,LA,medium,54948.08597737064,ad 2
26,2020-01-10,LA,medium,52127.08089652995,ad 2
26,2020-01-11,LA,medium,47504.32465767981,ad 2
26,2020-01-12,LA,medium,39793.275155472395,ad 2
26,2020-01-13,LA,medium,37303.00441675901,ad 2
26,2020-01-14,LA,medium,36494.918537363854,ad 2
26,2020-01-15,LA,medium,44307.29263242627,ad 2
26,2020-01-16,LA,medium,47199.392978418146,ad 2
26,2020-01-17,LA,medium,53803.618105918584,ad 2
26,2020-01-18,LA,medium,50704.27251774185,ad 2
26,2020-01-19,LA,medium,47065.20553539382,ad 2
26,2020-01-20,LA,medium,39196.511741905975,ad 2
26,2020-01-21,LA,medium,35192.46078391085,ad 2
26,2020-01-22,LA,medium,36167.0386055945,ad 2
26,2020-01-23,LA,medium,37888.266061474715,ad 2
26,2020-01-24,LA,medium,46009.12074386329,ad 2
26,2020-01-25,LA,medium,48927.980335493135,ad 2
26,2020-01-26,LA,medium,52122.766347153825,ad 2
26,2020-01-27,LA,medium,46050.31089434186,ad 2
26,2020-01-28,LA,medium,37786.09419536607,ad 2
26,2020-01-29,LA,medium,30693.039707160326,ad 2
26,2020-01-30,LA,medium,32033.644308443905,ad 2
26,2020-01-31,LA,medium,35516.42590927019,ad 2
26,2020-02-01,LA,medium,38550.71867974823,ad 2
26,2020-02-02,LA,medium,44530.652631759505,ad 2
26,2020-02-03,LA,medium,46763.88342497246,ad 2
26,2020-02-04,LA,medium,45510.87635307134,ad 2
26,2020-02-05,LA,medium,36112.27849913628,ad 2
26,2020-02-06,LA,medium,32305.010191042573,ad 2
26,2020-02-07,LA,medium,29430.7035942014,ad 2
26,2020-02-08,LA,medium,32525.735533388168,ad 2
26,2020-02-09,LA,medium,38618.88999200154,ad 2
26,2020-02-10,LA,medium,44303.3852885651,ad 2
26,2020-02-11,LA,medium,48139.65748414591,ad 2
26,2020-02-12,LA,medium,43598.99300741492,ad 2
26,2020-02-13,LA,medium,39081.690625558775,ad 2
26,2020-02-14,LA,medium,35039.04167959683,ad 2
26,2020-02-15,LA,medium,31988.376362910785,ad 2
26,2020-02-16,LA,medium,33633.97619609409,ad 2
26,2020-02-17,LA,medium,41217.607275849965,ad 2
26,2020-02-18,LA,medium,46931.74866963361,ad 2
26,2020-02-19,LA,medium,52789.160491275135,ad 2
27,2020-01-01,LA,small,64897.302957017724,ad 2
27,2020-01-02,LA,small,63349.78779794675,ad 2
27,2020-01-03,LA,small,53462.14882265027,ad 2
27,2020-01-04,LA,small,32693.58727898496,ad 2
27,2020-01-05,LA,small,22098.401182445836,ad 2
27,2020-01-06,LA,small,24512.77480763564,ad 2
27,2020-01-07,LA,small,40091.798852371234,ad 2
27,2020-01-08,LA,small,58194.08867227361,ad 2
27,2020-01-09,LA,small,70336.5585905248,ad 2
27,2020-01-10,LA,small,65972.59229797676,ad 2
27,2020-01-11,LA,small,51997.60641514976,ad 2
27,2020-01-12,LA,small,34196.31979457732,ad 2
27,2020-01-13,LA,small,24946.970481091037,ad 2
27,2020-01-14,LA,small,26240.185049151765,ad 2
27,2020-01-15,LA,small,43233.18545031143,ad 2
27,2020-01-16,LA,small,53495.28402215667,ad 2
27,2020-01-17,LA,small,68640.40816771281,ad 2
27,2020-01-18,LA,small,63660.419954844496,ad 2
27,2020-01-19,LA,small,54431.12708862354,ad 2
27,2020-01-20,LA,small,35402.910627365796,ad 2
27,2020-01-21,LA,small,24267.49017836396,ad 2
27,2020-01-22,LA,small,26431.788337325877,ad 2
27,2020-01-23,LA,small,32799.5954209579,ad 2
27,2020-01-24,LA,small,53039.12863311884,ad 2
27,2020-01-25,LA,small,62857.734245922016,ad 2
27,2020-01-26,LA,small,69440.72354237777,ad 2
27,2020-01-27,LA,small,56435.319555248934,ad 2
27,2020-01-28,LA,small,36753.46838115833,ad 2
27,2020-01-29,LA,small,20104.714833719998,ad 2
27,2020-01-30,LA,small,22799.85390613542,ad 2
27,2020-01-31,LA,small,30313.58131206233,ad 2
27,2020-02-01,LA,small,42105.11389211248,ad 2
27,2020-02-02,LA,small,56921.21962761516,ad 2
27,2020-02-03,LA,small,62828.811906993586,ad 2
27,2020-02-04,LA,small,57303.59928473177,ad 2
27,2020-02-05,LA,small,37475.589076027994,ad 2
27,2020-02-06,LA,small,25855.23666046447,ad 2
27,2020-02-07,LA,small,18561.28934602088,ad 2
27,2020-02-08,LA,small,28635.26559328049,ad 2
27,2020-02-09,LA,small,42973.57861730417,ad 2
27,2020-02-10,LA,small,59098.370185633976,ad 2
27,2020-02-11,LA,small,66081.01009046323,ad 2
27,2020-02-12,LA,small,57006.06986998396,ad 2
27,2020-02-13,LA,small,44360.37350904474,ad 2
27,2020-02-14,LA,small,29940.268141695404,ad 2
27,2020-02-15,LA,small,24433.816808938747,ad 2
27,2020-02-16,LA,small,27976.954529769366,ad 2
27,2020-02-17,LA,small,45956.44750328876,ad 2
27,2020-02-18,LA,small,62087.41764373924,ad 2
27,2020-02-19,LA,small,74675.41680248472,ad 2
28,2020-01-01,LA,medium,47868.420514604746,ad 2
28,2020-01-02,LA,medium,50032.23344767723,ad 2
28,2020-01-03,LA,medium,51873.86898479314,ad 2
28,2020-01-04,LA,medium,50401.17340287871,ad 2
28,2020-01-05,LA,medium,47087.21335850575,ad 2
28,2020-01-06,LA,medium,47008.57631980877,ad 2
28,2020-01-07,LA,medium,50555.11617665291,ad 2
28,2020-01-08,LA,medium,51159.17745361835,ad 2
28,2020-01-09,LA,medium,53952.737035035345,ad 2
28,2020-01-10,LA,medium,50167.56585887494,ad 2
28,2020-01-11,LA,medium,51437.68778138906,ad 2
28,2020-01-12,LA,medium,47522.378127600095,ad 2
28,2020-01-13,LA,medium,50091.339659372694,ad 2
28,2020-01-14,LA,medium,46221.869947950574,ad 2
28,2020-01-15,LA,medium,51329.95621805636,ad 2
28,2020-01-16,LA,medium,48871.82123124637,ad 2
28,2020-01-17,LA,medium,52335.75637278901,ad 2
28,2020-01-18,LA,medium,48380.1936163771,ad 2
28,2020-01-19,LA,medium,47439.58743758748,ad 2
28,2020-01-20,LA,medium,44389.32042304381,ad 2
28,2020-01-21,LA,medium,44428.099927420844,ad 2
28,2020-01-22,LA,medium,45016.63901320317,ad 2
28,2020-01-23,LA,medium,43268.58177315903,ad 2
28,2020-01-24,LA,medium,45757.84502345909,ad 2
28,2020-01-25,LA,medium,43866.6243072451,ad 2
28,2020-01-26,LA,medium,46356.459298063404,ad 2
28,2020-01-27,LA,medium,42163.66815491315,ad 2
28,2020-01-28,LA,medium,38628.44866071763,ad 2
28,2020-01-29,LA,medium,35327.137461343875,ad 2
28,2020-01-30,LA,medium,36445.55595921407,ad 2
28,2020-01-31,LA,medium,38790.443241390356,ad 2
28,2020-02-01,LA,medium,35089.07831788919,ad 2
28,2020-02-02,LA,medium,37018.05605229393,ad 2
28,2020-02-03,LA,medium,37328.3666060336,ad 2
28,2020-02-04,LA,medium,39575.1439362848,ad 2
28,2020-02-05,LA,medium,32756.14449559245,ad 2
28,2020-02-06,LA,medium,33923.38887966422,ad 2
28,2020-02-07,LA,medium,33185.071757453916,ad 2
28,2020-02-08,LA,medium,31549.027914915532,ad 2
28,2020-02-09,LA,medium,34344.967861970035,ad 2
28,2020-02-10,LA,medium,33943.86672501894,ad 2
28,2020-02-11,LA,medium,37943.51055224653,ad 2
28,2020-02-12,LA,medium,34096.73154854323,ad 2
28,2020-02-13,LA,medium,34231.271330105716,ad 2
28,2020-02-14,LA,medium,37749.98511183716,ad 2
28,2020-02-15,LA,medium,34518.7481551214,ad 2
28,2020-02-16,LA,medium,35634.43711873775,ad 2
28,2020-02-17,LA,medium,38967.7634367827,ad 2
28,2020-02-18,LA,medium,38649.89793386387,ad 2
28,2020-02-19,LA,medium,42646.950122144066,ad 2
29,2020-01-01,Boston,medium,42354.801624525484,ad 2
29,2020-01-02,Boston,medium,41838.66602411107,ad 2
29,2020-01-03,Boston,medium,39727.200660100614,ad 2
29,2020-01-04,Boston,medium,35820.87951375181,ad 2
29,2020-01-05,Boston,medium,34081.73641212364,ad 2
29,2020-01-06,Boston,medium,34560.584093076846,ad 2
29,2020-01-07,Boston,medium,37249.088977648535,ad 2
29,2020-01-08,Boston,medium,40721.18882321423,ad 2
29,2020-01-09,Boston,medium,42813.7353091853,ad 2
29,2020-01-10,Boston,medium,42336.99861934444,ad 2
29,2020-01-11,Boston,medium,78927.85714697198,ad 1
29,2020-01-12,Boston,medium,45692.12514091255,ad 1
29,2020-01-13,Boston,medium,61311.17454487705,ad 1
29,2020-01-14,Boston,medium,45325.22420066938,ad 1
29,2020-01-15,Boston,medium,51411.41251815765,ad 1
29,2020-01-16,Boston,medium,62583.20212840564,ad 1
29,2020-01-17,Boston,medium,62457.46475135082,ad 1
29,2020-01-18,Boston,medium,54499.186340871034,ad 1
29,2020-01-19,Boston,medium,57316.91569269453,ad 1
29,2020-01-20,Boston,medium,71903.05082280372,ad 1
29,2020-01-21,Boston,medium,41706.07856069179,ad 1
29,2020-01-22,Boston,medium,57378.58408911923,ad 1
29,2020-01-23,Boston,medium,66710.09457046646,ad 1
29,2020-01-24,Boston,medium,59151.78588256328,ad 1
29,2020-01-25,Boston,medium,67523.7398281074,ad 1
29,2020-01-26,Boston,medium,74162.89421208494,ad 1
29,2020-01-27,Boston,medium,69617.96765480876,ad 1
29,2020-01-28,Boston,medium,52642.71520636596,ad 1
29,2020-01-29,Boston,medium,52211.750941274484,ad 1
29,2020-01-30,Boston,medium,70604.90142492829,ad 1
29,2020-01-31,Boston,medium,50344.241493792535,ad 1
29,2020-02-01,Boston,medium,40058.17565255689,ad 1
29,2020-02-02,Boston,medium,45849.546263262004,ad 1
29,2020-02-03,Boston,medium,63531.988127736135,ad 1
29,2020-02-04,Boston,medium,71940.05185750416,ad 1
29,2020-02-05,Boston,medium,69635.85422497544,ad 1
29,2020-02-06,Boston,medium,40486.736147985845,ad 1
29,2020-02-07,Boston,medium,67502.8944765281,ad 1
29,2020-02-08,Boston,medium,62756.39100447622,ad 1
29,2020-02-09,Boston,medium,61286.583945250095,ad 1
29,2020-02-10,Boston,medium,71093.5837648443,ad 1
29,2020-02-11,Boston,medium,72658.89942856754,ad 1
29,2020-02-12,Boston,medium,59714.86183219238,ad 1
29,2020-02-13,Boston,medium,68844.83982456957,ad 1
29,2020-02-14,Boston,medium,34121.904584338554,ad 1
29,2020-02-15,Boston,medium,44279.2120834931,ad 1
29,2020-02-16,Boston,medium,59582.07389957218,ad 1
29,2020-02-17,Boston,medium,58770.20698350628,ad 1
29,2020-02-18,Boston,medium,49083.0984242655,ad 1
29,2020-02-19,Boston,medium,84415.39047061402,ad 1
30,2020-01-01,Boston,medium,38788.28832467439,ad 2
30,2020-01-02,Boston,medium,38975.030976596056,ad 2
30,2020-01-03,Boston,medium,39171.53394010813,ad 2
30,2020-01-04,Boston,medium,39140.08244447788,ad 2
30,2020-01-05,Boston,medium,38910.90645110087,ad 2
30,2020-01-06,Boston,medium,38893.78406441404,ad 2
30,2020-01-07,Boston,medium,39120.458852580035,ad 2
30,2020-01-08,Boston,medium,39091.35422697592,ad 2
30,2020-01-09,Boston,medium,39270.46778137386,ad 2
30,2020-01-10,Boston,medium,38974.79042242742,ad 2
30,2020-01-11,Boston,medium,58437.31720903759,ad 1
30,2020-01-12,Boston,medium,69738.78138894678,ad 1
30,2020-01-13,Boston,medium,53210.156588266356,ad 1
30,2020-01-14,Boston,medium,79260.34854785036,ad 1
30,2020-01-15,Boston,medium,61549.36290660828,ad 1
30,2020-01-16,Boston,medium,58650.538651010174,ad 1
30,2020-01-17,Boston,medium,56302.967537260985,ad 1
30,2020-01-18,Boston,medium,74341.34847924828,ad 1
30,2020-01-19,Boston,medium,58914.44107106756,ad 1
30,2020-01-20,Boston,medium,52415.46169325938,ad 1
30,2020-01-21,Boston,medium,61033.094765758346,ad 1
30,2020-01-22,Boston,medium,62921.69548173415,ad 1
30,2020-01-23,Boston,medium,60475.775739709985,ad 1
30,2020-01-24,Boston,medium,54100.18631650836,ad 1
30,2020-01-25,Boston,medium,50318.37126759972,ad 1
30,2020-01-26,Boston,medium,45399.47369199145,ad 1
30,2020-01-27,Boston,medium,54626.64779131681,ad 1
30,2020-01-28,Boston,medium,45608.50100716591,ad 1
